EUR,SLD,30000,110.869,07:20:00,20110119,IDEALPRO,U163766,,,
EUR,BOT,30000,0.84000,08:03:16,20110119,IDEALPRO,U163766,,,
EUR,BOT,30000,1.34460,08:27:47,20110119,IDEALPRO,U163766,,,
GBP,BOT,17000,1.59780,09:55:21,20110119,IDEALPRO,U163766,,,
GBP,BOT,13000,1.59779,09:55:26,20110119,IDEALPRO,U163766,,,
EUR,SLD,30000,1.34651,10:55:00,20110119,IDEALPRO,U163766,,,
EUR,SLD,30000,0.84254,11:25:00,20110119,IDEALPRO,U163766,,,
AUD,BOT,30000,82.620,11:49:24,20110119,IDEALPRO,U163766,,,
EUR,SLD,30000,1.33990,11:53:52,20110119,IDEALPRO,U163766,,,
USD,SLD,30000,0.95930,12:11:27,20110119,IDEALPRO,U163766,,,
USD,SLD,30000,0.96154,12:13:37,20110119,IDEALPRO,U163766,,,
EUR,SLD,30000,1.34780,12:14:54,20110119,IDEALPRO,U163766,,,
EUR,SLD,30000,1.34394,13:32:38,20110119,IDEALPRO,U163766,,,
AUD,BOT,30000,82.440,14:58:03,20110119,IDEALPRO,U163766,,,
GBP,SLD,30000,1.59820,15:10:00,20110119,IDEALPRO,U163766,,,
EUR,BOT,30000,1.34520,15:55:00,20110119,IDEALPRO,U163766,,,
EUR,BOT,30000,1.34516,15:55:00,20110119,IDEALPRO,U163766,,,
AUD,SLD,30000,82.314,16:00:00,20110119,IDEALPRO,U163766,,,
EUR,BOT,30000,1.34966,16:35:00,20110119,IDEALPRO,U163766,,,
USD,BOT,30000,0.95753,17:15:00,20110119,IDEALPRO,U163766,,,
USD,BOT,30000,0.95790,17:40:00,20110119,IDEALPRO,U163766,,,
AUD,SLD,30000,82.081,21:55:00,20110119,IDEALPRO,U163766,,,
USD,SLD,30000,82.101,22:48:10,20110119,IDEALPRO,U163766,,,
EUR,BOT,30000,0.84180,23:00:07,20110119,IDEALPRO,U163766,,,
EUR,BOT,5000,1.34510,23:53:46,20110119,IDEALPRO,U163766,,,
EUR,BOT,25000,1.34510,23:54:36,20110119,IDEALPRO,U163766,,,
AUD,BOT,30000,81.860,00:13:48,20110120,IDEALPRO,U163766,,,
EUR,SLD,30000,0.84372,03:25:00,20110120,IDEALPRO,U163766,,,
USD,BOT,30000,82.179,03:45:00,20110120,IDEALPRO,U163766,,,
AUD,SLD,30000,81.850,04:55:00,20110120,IDEALPRO,U163766,,,
EUR,BOT,30000,0.84399,04:57:31,20110120,IDEALPRO,U163766,,,
EUR,SLD,30000,1.34553,05:00:00,20110120,IDEALPRO,U163766,,,
EUR,SLD,30000,0.84355,10:30:00,20110120,IDEALPRO,U163766,,,
USD,BOT,38000,82.225,10:52:59,20110120,FXCONV,U163766,,,
EUR,SLD,40000,1.34960,11:00:05,20110120,FXCONV,U163766,,,
USD,SLD,76000,82.250,12:18:48,20110120,FXCONV,U163766,,,
GBP,BOT,30000,1.58800,18:43:53,20110120,IDEALPRO,U163766,,,
USD,SLD,30000,0.96770,18:56:17,20110120,IDEALPRO,U163766,,,
AUD,SLD,30000,0.98680,18:57:42,20110120,IDEALPRO,U163766,,,
AUD,BOT,30000,0.98800,20:27:26,20110120,FXCONV,U163766,,,
USD,SLD,30000,0.96750,20:29:40,20110120,FXCONV,U163766,,,
USD,SLD,30000,0.99800,20:29:41,20110120,FXCONV,U163766,,,
USD,SLD,30000,83.000,20:47:27,20110120,FXCONV,U163766,,,
USD,BOT,30000,0.99679,21:13:52,20110120,IDEALPRO,U163766,,,
AUD,SLD,30000,82.030,21:15:17,20110120,IDEALPRO,U163766,,,
EUR,SLD,30000,111.851,21:21:32,20110120,IDEALPRO,U163766,,,
GBP,BOT,30000,1.59020,21:51:25,20110120,IDEALPRO,U163766,,,
USD,BOT,30000,82.950,23:29:31,20110120,IDEALPRO,U163766,,,
GBP,SLD,30000,1.59010,23:30:00,20110120,IDEALPRO,U163766,,,
USD,BOT,30000,0.96723,23:55:01,20110120,IDEALPRO,U163766,,,
AUD,BOT,30000,81.774,02:35:01,20110121,IDEALPRO,U163766,,,
EUR,BOT,30000,111.857,02:35:01,20110121,IDEALPRO,U163766,,,
USD,SLD,30000,0.99714,02:45:01,20110121,IDEALPRO,U163766,,,
USD,SLD,30000,83.023,02:45:01,20110121,IDEALPRO,U163766,,,
GBP,SLD,30000,1.59017,02:45:01,20110121,IDEALPRO,U163766,,,
